,10-00162177,Tree Planting,1513 W ROOSEVELT RD ,1166475,1894789,28,"Feb 05, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00173288,Tree Planting,6617 S NORMAL BLVD ,1174235,1860973,6,"Feb 08, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00176530,Tree Planting,8924 S BENNETT AVE ,1190403,1846177,8,"Feb 09, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00281382,Tree Planting,7715 S EUCLID AVE ,1190542,1854202,8,"Mar 04, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,0,Planted?,Yes
,10-00317198,Tree Planting,1002 S HERMITAGE AVE ,1164868,1895620,27,"Mar 11, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00317238,Tree Planting,1001 S WOOD ST ,1164536,1895616,27,"Mar 11, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00340672,Tree Planting,1616 W HURON ST ,1165496,1904758,1,"Mar 16, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00344920,Tree Planting,2901 W WASHINGTON BLVD ,1157036,1900547,27,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00344945,Tree Planting,1600 W ADAMS ST ,1165779,1899164,28,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00344967,Tree Planting,2301 W MONROE ST ,1161092,1899491,27,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00344982,Tree Planting,221 S HAMILTON AVE ,1162103,1898976,27,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00344996,Tree Planting,2323 W WASHINGTON BLVD ,1160911,1900631,27,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00345005,Tree Planting,2241 W ADAMS ST ,1161381,1899037,27,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00345057,Tree Planting,933 W VAN BUREN ST ,1170142,1898369,25,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00345078,Tree Planting,1439 S MICHIGAN AVE ,1177452,1893558,3,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00345167,Tree Planting,2902 W WILCOX ST ,1157065,1899217,27,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00345296,Tree Planting,3127 S CALUMET AVE ,1179110,1884336,4,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00348692,Tree Planting,542 E 89TH PL ,1181424,1845756,9,"Mar 17, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00371030,Tree Planting,3336 S GILES AVE ,1178811,1882930,4,"Mar 22, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00371033,Tree Planting,3451 S PRAIRIE AVE ,1178499,1882142,4,"Mar 22, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00371036,Tree Planting,3425 S PRAIRIE AVE ,1178495,1882307,4,"Mar 22, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00371038,Tree Planting,3401 S PRAIRIE AVE ,1178491,1882459,4,"Mar 22, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00371041,Tree Planting,3116 S CALUMET AVE ,1179108,1884410,4,"Mar 22, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00371045,Tree Planting,3435 S CALUMET AVE ,1179158,1882266,4,"Mar 22, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00371046,Tree Planting,3441 S CALUMET AVE ,1179159,1882227,4,"Mar 22, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00386712,Tree Planting,2619 W HOMER ST ,1158597,1912858,1,"Mar 24, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00424083,Tree Planting,2736 W FRANCIS PL ,1157941,1913562,1,"Apr 01, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00433893,Tree Planting,2951 W WILCOX ST ,1156734,1899212,27,"Apr 02, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00439006,Tree Planting,2704 W LEXINGTON ST ,1158458,1896594,28,"Apr 05, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00439047,Tree Planting,2904 W LEXINGTON ST ,1157123,1896565,28,"Apr 05, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00439085,Tree Planting,2916 W LEXINGTON ST ,1157042,1896564,28,"Apr 05, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00439087,Tree Planting,2928 W LEXINGTON ST ,1156962,1896562,28,"Apr 05, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00439090,Tree Planting,2930 W LEXINGTON ST ,1156948,1896561,28,"Apr 05, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,10-00439176,Tree Planting,2940 W LEXINGTON ST ,1156881,1896560,28,"Apr 05, 2010",Completed,Tree Plant Date?,4/21/2010,Number of trees planted?,1,Planted?,Yes
,08-02249061,Tree Planting,4310 S EMERALD AVE ,1172020,1876266,11,"Nov 06, 2008",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01074154,Tree Planting,3548 W 78TH PL ,1154412,1852327,18,"Jun 23, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01356527,Tree Planting,7248 W OLIVE AVE ,1127369,1937074,41,"Aug 05, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01378902,Tree Planting,7132 S LAWNDALE AVE ,1152927,1857273,13,"Aug 08, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01447265,Tree Planting,4242 S MAPLEWOOD AVE ,1160060,1876729,15,"Aug 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01499776,Tree Planting,5715 S TROY ST ,1156356,1866625,14,"Aug 27, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01537037,Tree Planting,3125 S UNION AVE ,1172136,1884339,11,"Sep 02, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01567340,Tree Planting,1917 N HUMBOLDT BLVD ,1156072,1912476,1,"Sep 08, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01604471,Tree Planting,3213 S PRINCETON AVE ,1174809,1883736,11,"Sep 14, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01665547,Tree Planting,1237 W HOLLYWOOD AVE ,1166931,1937989,48,"Sep 23, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,2,Planted?,Yes
,09-01738358,Tree Planting,7640 S ADA ST ,1168766,1854042,17,"Oct 05, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01781418,Tree Planting,3357 S BELL AVE ,1161901,1882376,25,"Oct 13, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,0,Planted?,Yes
,09-01781512,Tree Planting,3260 S HAMILTON AVE ,1162545,1883032,25,"Oct 13, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,3,Planted?,Yes
,09-01812456,Tree Planting,1930 N HUMBOLDT BLVD ,1156066,1912677,1,"Oct 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01812459,Tree Planting,1927 N HUMBOLDT BLVD ,1156067,1912657,1,"Oct 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01850007,Tree Planting,4526 S KEDVALE AVE ,1149445,1874303,14,"Oct 26, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01859346,Tree Planting,2335 W 35TH ST ,1161224,1881418,12,"Oct 27, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,3,Planted?,Yes
,09-01873578,Tree Planting,7028 S WESTERN AVE ,1161589,1857993,17,"Oct 29, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,2,Planted?,Yes
,09-01892447,Tree Planting,314 W 75TH ST ,,,6,"Nov 02, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01892776,Tree Planting,5301 S ASHLAND AVE ,1166574,1869565,16,"Nov 02, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,3,Planted?,Yes
,09-01892779,Tree Planting,5257 S ASHLAND AVE ,1166565,1869853,16,"Nov 02, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,6,Planted?,Yes
,09-01892792,Tree Planting,5359 S ASHLAND AVE ,1166584,1869176,16,"Nov 02, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01892796,Tree Planting,5345 S ASHLAND AVE ,1166581,1869270,16,"Nov 02, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01892798,Tree Planting,4318 S ASHLAND AVE ,1166397,1876082,15,"Nov 02, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01892799,Tree Planting,4332 S ASHLAND AVE ,1166399,1875989,15,"Nov 02, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01892804,Tree Planting,5618 S ASHLAND AVE ,1166631,1867460,16,"Nov 02, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01905750,Tree Planting,7321 S RICHMOND ST ,1157974,1855943,18,"Nov 04, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01918574,Tree Planting,1155 W 34TH PL ,1169182,1881940,11,"Nov 06, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01935961,Tree Planting,3417 S HALSTED ST ,1171529,1882180,11,"Nov 10, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01935963,Tree Planting,3325 S HALSTED ST ,1171513,1882752,11,"Nov 10, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01937407,Tree Planting,2109 N HUMBOLDT BLVD ,1156024,1914062,1,"Nov 10, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01982731,Tree Planting,6700 S ASHLAND AVE ,1166826,1860288,16,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,2,Planted?,Yes
,09-01982738,Tree Planting,7038 S ASHLAND AVE ,1166897,1858044,17,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,2,Planted?,Yes
,09-01982742,Tree Planting,8350 S ASHLAND AVE ,1167118,1849680,21,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,2,Planted?,Yes
,09-01982744,Tree Planting,8518 S ASHLAND AVE ,1167157,1848232,21,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,2,Planted?,Yes
,09-01982753,Tree Planting,8551 S ASHLAND AVE ,1167163,1848011,21,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01982755,Tree Planting,8545 S ASHLAND AVE ,1167162,1848051,21,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01982760,Tree Planting,6810 S ASHLAND AVE ,1166847,1859558,17,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,5,Planted?,Yes
,09-01982761,Tree Planting,8533 S ASHLAND AVE ,1167160,1848131,21,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01982769,Tree Planting,8457 S ASHLAND AVE ,1167146,1848634,21,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01982770,Tree Planting,8451 S ASHLAND AVE ,1167145,1848674,21,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01982771,Tree Planting,8445 S ASHLAND AVE ,1167144,1848714,21,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-01982779,Tree Planting,7411 S ASHLAND AVE ,1166967,1855579,17,"Nov 19, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-02008726,Tree Planting,3521 S UNION AVE ,1172209,1881540,11,"Nov 25, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-02040768,Tree Planting,3745 W PIPPIN ST ,1152663,1853407,18,"Dec 03, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,09-02147278,Tree Planting,4014 W 56TH PL ,1150572,1866833,13,"Dec 29, 2009",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00085219,Tree Planting,3535 S LOWE AVE ,1172545,1881412,11,"Jan 20, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00171663,Tree Planting,6622 S KOSTNER AVE ,1148181,1860327,13,"Feb 08, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00293586,Tree Planting,1419 W CATALPA AVE ,1165806,1936634,48,"Mar 08, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00321145,Tree Planting,6324 S RICHMOND ST ,1157802,1862562,17,"Mar 12, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00380385,Tree Planting,6200 S KEELER AVE ,1149435,1863158,23,"Mar 24, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,2,Planted?,Yes
,10-00392260,Tree Planting,3728 S WOLCOTT AVE ,1164300,1879969,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392277,Tree Planting,479 W 28TH PL ,1173363,1886031,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392281,Tree Planting,3310 S PARNELL AVE ,1173170,1882966,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392291,Tree Planting,4229 S UNION AVE ,1172341,1876731,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392295,Tree Planting,4518 S UNION AVE ,1172387,1874923,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392296,Tree Planting,4522 S UNION AVE ,1172387,1874896,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392300,Tree Planting,4533 S UNION AVE ,1172390,1874822,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392302,Tree Planting,4532 S UNION AVE ,1172389,1874828,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392303,Tree Planting,4540 S UNION AVE ,1172391,1874774,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,2,Planted?,Yes
,10-00392563,Tree Planting,2643 S HILLOCK AVE ,1168529,1886832,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392565,Tree Planting,2819 S HILLOCK AVE ,1167696,1886283,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392684,Tree Planting,2811 S HILLOCK AVE ,1167771,1886333,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392685,Tree Planting,2829 S HILLOCK AVE ,1167601,1886221,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392686,Tree Planting,2831 S HILLOCK AVE ,1167582,1886208,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00392959,Tree Planting,2839 S HILLOCK AVE ,1167507,1886158,11,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00393055,Tree Planting,2258 W 37TH ST ,1161723,1880108,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00393059,Tree Planting,2216 W 37TH ST ,1162140,1880112,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00393061,Tree Planting,2212 W 37TH ST ,1162179,1880112,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,2,Planted?,Yes
,10-00393160,Tree Planting,3604 S HAMILTON AVE ,1162613,1880757,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00393167,Tree Planting,3600 S SEELEY AVE ,1163277,1880800,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,3,Planted?,Yes
,10-00393184,Tree Planting,3621 S SEELEY AVE ,1163281,1880659,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00393185,Tree Planting,3627 S SEELEY AVE ,1163282,1880618,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00393186,Tree Planting,3631 S SEELEY AVE ,1163283,1880591,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00393199,Tree Planting,3658 S WINCHESTER AVE ,1163951,1880424,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00393263,Tree Planting,3633 S WOLCOTT AVE ,1164281,1880600,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00393264,Tree Planting,3639 S WOLCOTT AVE ,1164282,1880560,12,"Mar 25, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00400584,Tree Planting,4442 S KOMENSKY AVE ,1150091,1874879,14,"Mar 27, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00413276,Tree Planting,3416 S LOWE AVE ,1172524,1882222,11,"Mar 30, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00422843,Tree Planting,3358 S PAULINA ST ,1165566,1882390,12,"Apr 01, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,2,Planted?,Yes
,10-00424662,Tree Planting,734 W 48TH PL ,1172223,1872709,11,"Apr 01, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00433861,Tree Planting,4449 S MARSHFIELD AVE ,1166083,1875206,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00433871,Tree Planting,4433 S MARSHFIELD AVE ,1166080,1875313,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00433876,Tree Planting,4431 S MARSHFIELD AVE ,1166079,1875326,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00433880,Tree Planting,4429 S MARSHFIELD AVE ,1166079,1875340,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/22/2010,Number of trees planted?,1,Planted?,Yes
,10-00508525,Tree Planting,6530 W BRYN MAWR AVE ,1131557,1936817,41,"Apr 16, 2010",Completed,Tree Plant Date?,4/23/2010,Number of trees planted?,4,Planted?,Yes
,10-00508913,Tree Planting,3730 N OAKLEY AVE ,1160372,1924723,47,"Apr 16, 2010",Completed,Tree Plant Date?,4/23/2010,Number of trees planted?,1,Planted?,Yes
,10-00508923,Tree Planting,5600 N GLENWOOD AVE ,1165971,1937304,48,"Apr 16, 2010",Completed,Tree Plant Date?,4/23/2010,Number of trees planted?,3,Planted?,Yes
,10-00508927,Tree Planting,1631 W JONQUIL TER ,1163973,1950999,49,"Apr 16, 2010",Completed,Tree Plant Date?,4/23/2010,Number of trees planted?,4,Planted?,Yes
,10-00508931,Tree Planting,6710 N WASHTENAW AVE ,1157111,1944415,50,"Apr 16, 2010",Completed,Tree Plant Date?,4/23/2010,Number of trees planted?,0,Planted?,Yes
,09-01813835,Tree Planting,908 N PAULINA ST ,1164890,1906346,1,"Oct 19, 2009",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,1,Planted?,Yes
,09-01854526,Tree Planting,1841 N FAIRFIELD AVE ,1157746,1912133,1,"Oct 26, 2009",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,1,Planted?,Yes
,09-01860751,Tree Planting,7958 S OGLESBY AVE ,1193243,1852658,7,"Oct 27, 2009",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,1,Planted?,Yes
,09-01869667,Tree Planting,7407 S PAXTON AVE ,1192166,1856283,7,"Oct 28, 2009",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,1,Planted?,Yes
,09-01937921,Tree Planting,7133 S RIDGEWAY AVE ,1152601,1857042,13,"Nov 10, 2009",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,1,Planted?,Yes
,10-00018494,Tree Planting,4105 W 57TH PL ,1149984,1866157,13,"Jan 05, 2010",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,2,Planted?,Yes
,10-00122355,Tree Planting,831 N PAULINA ST ,1164909,1905733,1,"Jan 27, 2010",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,1,Planted?,Yes
,10-00214503,Tree Planting,9333 S EVANS AVE ,1182846,1843103,9,"Feb 17, 2010",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,1,Planted?,Yes
,10-00508534,Tree Planting,2001 N ORCHARD ST ,1171283,1913543,43,"Apr 16, 2010",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,2,Planted?,Yes
,10-00508602,Tree Planting,2245 W JACKSON BLVD ,1161374,1898654,27,"Apr 16, 2010",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,1,Planted?,Yes
,10-00508619,Tree Planting,2400 S MARSHALL BLVD ,1157085,1887902,12,"Apr 16, 2010",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,4,Planted?,Yes
,10-00508622,Tree Planting,4338 W WABANSIA AVE ,1147098,1910943,36,"Apr 16, 2010",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,6,Planted?,Yes
,10-00508640,Tree Planting,1003 N LEAVITT ST ,1161556,1906660,2,"Apr 16, 2010",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,1,Planted?,Yes
,10-00508781,Tree Planting,2200 N HAMLIN AVE ,1150685,1914353,35,"Apr 16, 2010",Completed,Tree Plant Date?,4/26/2010,Number of trees planted?,1,Planted?,Yes
,10-00430642,Tree Planting,4345 S MARSHFIELD AVE ,1166066,1875894,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00430658,Tree Planting,4339 S MARSHFIELD AVE ,1166065,1875934,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00430675,Tree Planting,4337 S MARSHFIELD AVE ,1166065,1875947,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00430737,Tree Planting,4319 S MARSHFIELD AVE ,1166063,1876067,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00430798,Tree Planting,4342 S PAULINA ST ,1165736,1875908,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00430799,Tree Planting,4340 S PAULINA ST ,1165735,1875922,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00431083,Tree Planting,4247 S ARTESIAN AVE ,1160728,1876415,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00431086,Tree Planting,4321 S ARTESIAN AVE ,1160741,1875948,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00431097,Tree Planting,4800 S SEELEY AVE ,1163502,1872828,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,0,Planted?,Yes
,10-00431105,Tree Planting,4353 S ARTESIAN AVE ,1160747,1875734,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00431112,Tree Planting,4410 S ARTESIAN AVE ,1160757,1875361,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00431185,Tree Planting,4233 S ROCKWELL ST ,1159736,1876501,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00431247,Tree Planting,4332 S ROCKWELL ST ,1159756,1875846,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00432211,Tree Planting,4419 S ARTESIAN AVE ,1160759,1875301,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00432393,Tree Planting,4216 S TALMAN AVE ,1159399,1876607,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
,10-00432418,Tree Planting,2537 W 45TH ST ,1160082,1874747,15,"Apr 02, 2010",Completed,Tree Plant Date?,4/27/2010,Number of trees planted?,1,Planted?,Yes
